Symbol,Company,Sector,Date,Close_Price,Change_%,Volume,Volume_Avg,Volume_Ratio,Day_High,Day_Low,RSI_14,RSI_Signal,SMA_20,SMA_50,MACD,MACD_Signal,Total_Score,Score_Grade,Technical_Score,Fundamental_Score,Sentiment_Score,Momentum_Score,Risk_Level,Recommendation,Target_Support,Target_Resistance
ASHT,ASHT,,2026-02-20,0,0,1066,0,1066.0,0,0,50,Neutral,0,0,0,Bearish,0,F,0,0,0,0,Low,SELL,0,0
ASIC,ASIC,,2026-02-20,0,0,23,0,23.0,0,0,50,Neutral,0,0,0,Bearish,0,F,0,0,0,0,Low,SELL,0,0
ASL,ASL,,2026-02-20,0,0,1365419,0,1365419.0,0,0,50,Neutral,0,0,0,Bearish,0,F,0,0,0,0,Low,SELL,0,0
ASLCPS,ASLCPS,,2026-02-20,0,0,224,0,224.0,0,0,50,Neutral,0,0,0,Bearish,0,F,0,0,0,0,Low,SELL,0,0
ASLPS,ASLPS,,2026-02-20,0,0,2,0,2.0,0,0,50,Neutral,0,0,0,Bearish,0,F,0,0,0,0,Low,SELL,0,0
ASTL,ASTL,,2026-02-20,0,0,1251917,0,1251917.0,0,0,50,Neutral,0,0,0,Bearish,0,F,0,0,0,0,Low,SELL,0,0
ASTM,ASTM,,2026-02-20,0,0,27712,0,27712.0,0,0,50,Neutral,0,0,0,Bearish,0,F,0,0,0,0,Low,SELL,0,0
ATBA,ATBA,,2026-02-20,0,0,6519,0,6519.0,0,0,50,Neutral,0,0,0,Bearish,0,F,0,0,0,0,Low,SELL,0,0
ATIL,ATIL,,2026-02-20,0,0,12566,0,12566.0,0,0,50,Neutral,0,0,0,Bearish,0,F,0,0,0,0,Low,SELL,0,0
ATLH,ATLH,,2026-02-20,0,0,1325,0,1325.0,0,0,50,Neutral,0,0,0,Bearish,0,F,0,0,0,0,Low,SELL,0,0
ATRL,ATRL,,2026-02-20,0,0,264586,0,264586.0,0,0,50,Neutral,0,0,0,Bearish,0,F,0,0,0,0,Low,SELL,0,0
AVN,AVN,,2026-02-20,0,0,106616,0,106616.0,0,0,50,Neutral,0,0,0,Bearish,0,F,0,0,0,0,Low,SELL,0,0
AWTX,AWTX,,2026-02-20,0,0,4,0,4.0,0,0,50,Neutral,0,0,0,Bearish,0,F,0,0,0,0,Low,SELL,0,0
AZMT,AZMT,,2026-02-20,0,0,0,0,1.0,0,0,50,Neutral,0,0,0,Bearish,0,F,0,0,0,0,Low,SELL,0,0
BAFL,BAFL,,2026-02-20,0,0,3143550,0,3143550.0,0,0,50,Neutral,0,0,0,Bearish,0,F,0,0,0,0,Low,SELL,0,0
BAFS,BAFS,,2026-02-20,0,0,56,0,56.0,0,0,50,Neutral,0,0,0,Bearish,0,F,0,0,0,0,Low,SELL,0,0
BAHL,BAHL,,2026-02-20,0,0,1100084,0,1100084.0,0,0,50,Neutral,0,0,0,Bearish,0,F,0,0,0,0,Low,SELL,0,0
BAPL,BAPL,,2026-02-20,0,0,25582,0,25582.0,0,0,50,Neutral,0,0,0,Bearish,0,F,0,0,0,0,Low,SELL,0,0
BATA,BATA,,2026-02-20,0,0,633,0,633.0,0,0,50,Neutral,0,0,0,Bearish,0,F,0,0,0,0,Low,SELL,0,0
BBFL,BBFL,,2026-02-20,0,0,1254171,0,1254171.0,0,0,50,Neutral,0,0,0,Bearish,0,F,0,0,0,0,Low,SELL,0,0
BCL,BCL,,2026-02-20,0,0,8381,0,8381.0,0,0,50,Neutral,0,0,0,Bearish,0,F,0,0,0,0,Low,SELL,0,0
BECO,BECO,,2026-02-20,0,0,4267145,0,4267145.0,0,0,50,Neutral,0,0,0,Bearish,0,F,0,0,0,0,Low,SELL,0,0
BELA,BELA,,2026-02-20,0,0,636,0,636.0,0,0,50,Neutral,0,0,0,Bearish,0,F,0,0,0,0,Low,SELL,0,0
BERG,BERG,,2026-02-20,0,0,38706,0,38706.0,0,0,50,Neutral,0,0,0,Bearish,0,F,0,0,0,0,Low,SELL,0,0
BFAGRO,BFAGRO,,2026-02-20,0,0,2051380,0,2051380.0,0,0,50,Neutral,0,0,0,Bearish,0,F,0,0,0,0,Low,SELL,0,0
BFBIO,BFBIO,,2026-02-20,0,0,507745,0,507745.0,0,0,50,Neutral,0,0,0,Bearish,0,F,0,0,0,0,Low,SELL,0,0
CYAN,CYAN,,2026-02-20,0,0,22867,0,22867.0,0,0,50,Neutral,0,0,0,Bearish,0,F,0,0,0,0,Low,SELL,0,0
DCL,DCL,,2026-02-20,0,0,1434687,0,1434687.0,0,0,50,Neutral,0,0,0,Bearish,0,F,0,0,0,0,Low,SELL,0,0
DMTM,DMTM,,2026-02-20,0,0,4459,0,4459.0,0,0,50,Neutral,0,0,0,Bearish,0,F,0,0,0,0,Low,SELL,0,0
DNCC,DNCC,,2026-02-20,0,0,300799,0,300799.0,0,0,50,Neutral,0,0,0,Bearish,0,F,0,0,0,0,Low,SELL,0,0
DOL,DOL,,2026-02-20,0,0,77978,0,77978.0,0,0,50,Neutral,0,0,0,Bearish,0,F,0,0,0,0,Low,SELL,0,0
DSFL,DSFL,,2026-02-20,0,0,4434000,0,4434000.0,0,0,50,Neutral,0,0,0,Bearish,0,F,0,0,0,0,Low,SELL,0,0
DSIL,DSIL,,2026-02-20,0,0,683986,0,683986.0,0,0,50,Neutral,0,0,0,Bearish,0,F,0,0,0,0,Low,SELL,0,0
DSL,DSL,,2026-02-20,0,0,563144,0,563144.0,0,0,50,Neutral,0,0,0,Bearish,0,F,0,0,0,0,Low,SELL,0,0
DWAE,DWAE,,2026-02-20,0,0,8241,0,8241.0,0,0,50,Neutral,0,0,0,Bearish,0,F,0,0,0,0,Low,SELL,0,0
DWSM,DWSM,,2026-02-20,0,0,100553,0,100553.0,0,0,50,Neutral,0,0,0,Bearish,0,F,0,0,0,0,Low,SELL,0,0
DWTM,DWTM,,2026-02-20,0,0,146270,0,146270.0,0,0,50,Neutral,0,0,0,Bearish,0,F,0,0,0,0,Low,SELL,0,0
DYNO,DYNO,,2026-02-20,0,0,312,0,312.0,0,0,50,Neutral,0,0,0,Bearish,0,F,0,0,0,0,Low,SELL,0,0
ECOP,ECOP,,2026-02-20,0,0,140070,0,140070.0,0,0,50,Neutral,0,0,0,Bearish,0,F,0,0,0,0,Low,SELL,0,0
EFERT,EFERT,,2026-02-20,0,0,786402,0,786402.0,0,0,50,Neutral,0,0,0,Bearish,0,F,0,0,0,0,Low,SELL,0,0
EFUG,EFUG,,2026-02-20,0,0,1382,0,1382.0,0,0,50,Neutral,0,0,0,Bearish,0,F,0,0,0,0,Low,SELL,0,0
EFUL,EFUL,,2026-02-20,0,0,1582,0,1582.0,0,0,50,Neutral,0,0,0,Bearish,0,F,0,0,0,0,Low,SELL,0,0
ELCM,ELCM,,2026-02-20,0,0,31,0,31.0,0,0,50,Neutral,0,0,0,Bearish,0,F,0,0,0,0,Low,SELL,0,0
ELSM,ELSM,,2026-02-20,0,0,2001,0,2001.0,0,0,50,Neutral,0,0,0,Bearish,0,F,0,0,0,0,Low,SELL,0,0
EMCO,EMCO,,2026-02-20,0,0,85624,0,85624.0,0,0,50,Neutral,0,0,0,Bearish,0,F,0,0,0,0,Low,SELL,0,0
ENGL,ENGL,,2026-02-20,0,0,0,0,1.0,0,0,50,Neutral,0,0,0,Bearish,0,F,0,0,0,0,Low,SELL,0,0
ENGROH,ENGROH,,2026-02-20,0,0,2204564,0,2204564.0,0,0,50,Neutral,0,0,0,Bearish,0,F,0,0,0,0,Low,SELL,0,0
EPCL,EPCL,,2026-02-20,0,0,6034384,0,6034384.0,0,0,50,Neutral,0,0,0,Bearish,0,F,0,0,0,0,Low,SELL,0,0
EPCLPS,EPCLPS,,2026-02-20,0,0,8502,0,8502.0,0,0,50,Neutral,0,0,0,Bearish,0,F,0,0,0,0,Low,SELL,0,0
EPQL,EPQL,,2026-02-20,0,0,23898270,0,23898270.0,0,0,50,Neutral,0,0,0,Bearish,0,F,0,0,0,0,Low,SELL,0,0
ESBL,ESBL,,2026-02-20,0,0,74271,0,74271.0,0,0,50,Neutral,0,0,0,Bearish,0,F,0,0,0,0,Low,SELL,0,0
EWIC,EWIC,,2026-02-20,0,0,1110,0,1110.0,0,0,50,Neutral,0,0,0,Bearish,0,F,0,0,0,0,Low,SELL,0,0
EXIDE,EXIDE,,2026-02-20,0,0,9741,0,9741.0,0,0,50,Neutral,0,0,0,Bearish,0,F,0,0,0,0,Low,SELL,0,0
FABL,FABL,,2026-02-20,0,0,1415702,0,1415702.0,0,0,50,Neutral,0,0,0,Bearish,0,F,0,0,0,0,Low,SELL,0,0
FAEL,FAEL,,2026-02-20,0,0,0,0,1.0,0,0,50,Neutral,0,0,0,Bearish,0,F,0,0,0,0,Low,SELL,0,0
FANM,FANM,,2026-02-20,0,0,22663,0,22663.0,0,0,50,Neutral,0,0,0,Bearish,0,F,0,0,0,0,Low,SELL,0,0
FASM,FASM,,2026-02-20,0,0,183,0,183.0,0,0,50,Neutral,0,0,0,Bearish,0,F,0,0,0,0,Low,SELL,0,0
FATIMA,FATIMA,,2026-02-20,0,0,1236618,0,1236618.0,0,0,50,Neutral,0,0,0,Bearish,0,F,0,0,0,0,Low,SELL,0,0
FCCL,FCCL,,2026-02-20,0,0,644168,0,644168.0,0,0,50,Neutral,0,0,0,Bearish,0,F,0,0,0,0,Low,SELL,0,0
FCEL,FCEL,,2026-02-20,0,0,71702,0,71702.0,0,0,50,Neutral,0,0,0,Bearish,0,F,0,0,0,0,Low,SELL,0,0
FCEPL,FCEPL,,2026-02-20,0,0,1863468,0,1863468.0,0,0,50,Neutral,0,0,0,Bearish,0,F,0,0,0,0,Low,SELL,0,0
FCIBL,FCIBL,,2026-02-20,0,0,8008,0,8008.0,0,0,50,Neutral,0,0,0,Bearish,0,F,0,0,0,0,Low,SELL,0,0
FCL,FCL,,2026-02-20,0,0,1693290,0,1693290.0,0,0,50,Neutral,0,0,0,Bearish,0,F,0,0,0,0,Low,SELL,0,0
FCONM,FCONM,,2026-02-20,0,0,0,0,1.0,0,0,50,Neutral,0,0,0,Bearish,0,F,0,0,0,0,Low,SELL,0,0
FCSC,FCSC,,2026-02-20,0,0,702349,0,702349.0,0,0,50,Neutral,0,0,0,Bearish,0,F,0,0,0,0,Low,SELL,0,0
FDPL,FDPL,,2026-02-20,0,0,323786,0,323786.0,0,0,50,Neutral,0,0,0,Bearish,0,F,0,0,0,0,Low,SELL,0,0
FECM,FECM,,2026-02-20,0,0,3020,0,3020.0,0,0,50,Neutral,0,0,0,Bearish,0,F,0,0,0,0,Low,SELL,0,0
FECTC,FECTC,,2026-02-20,0,0,614444,0,614444.0,0,0,50,Neutral,0,0,0,Bearish,0,F,0,0,0,0,Low,SELL,0,0
FEM,FEM,,2026-02-20,0,0,22610,0,22610.0,0,0,50,Neutral,0,0,0,Bearish,0,F,0,0,0,0,Low,SELL,0,0
FEROZ,FEROZ,,2026-02-20,0,0,29756,0,29756.0,0,0,50,Neutral,0,0,0,Bearish,0,F,0,0,0,0,Low,SELL,0,0
FFC,FFC,,2026-02-20,0,0,779524,0,779524.0,0,0,50,Neutral,0,0,0,Bearish,0,F,0,0,0,0,Low,SELL,0,0
FFL,FFL,,2026-02-20,0,0,3246157,0,3246157.0,0,0,50,Neutral,0,0,0,Bearish,0,F,0,0,0,0,Low,SELL,0,0
FFLM,FFLM,,2026-02-20,0,0,33152,0,33152.0,0,0,50,Neutral,0,0,0,Bearish,0,F,0,0,0,0,Low,SELL,0,0
FIBLM,FIBLM,,2026-02-20,0,0,15576,0,15576.0,0,0,50,Neutral,0,0,0,Bearish,0,F,0,0,0,0,Low,SELL,0,0
FIL,FIL,,2026-02-20,0,0,1,0,1.0,0,0,50,Neutral,0,0,0,Bearish,0,F,0,0,0,0,Low,SELL,0,0
FIM,FIM,,2026-02-20,0,0,0,0,1.0,0,0,50,Neutral,0,0,0,Bearish,0,F,0,0,0,0,Low,SELL,0,0
FIMM,FIMM,,2026-02-20,0,0,48,0,48.0,0,0,50,Neutral,0,0,0,Bearish,0,F,0,0,0,0,Low,SELL,0,0
FLYNG,FLYNG,,2026-02-20,0,0,21463,0,21463.0,0,0,50,Neutral,0,0,0,Bearish,0,F,0,0,0,0,Low,SELL,0,0
FNBM,FNBM,,2026-02-20,0,0,384000,0,384000.0,0,0,50,Neutral,0,0,0,Bearish,0,F,0,0,0,0,Low,SELL,0,0
FNEL,FNEL,,2026-02-20,0,0,10240561,0,10240561.0,0,0,50,Neutral,0,0,0,Bearish,0,F,0,0,0,0,Low,SELL,0,0
FPJM,FPJM,,2026-02-20,0,0,57760,0,57760.0,0,0,50,Neutral,0,0,0,Bearish,0,F,0,0,0,0,Low,SELL,0,0
FPRM,FPRM,,2026-02-20,0,0,3306,0,3306.0,0,0,50,Neutral,0,0,0,Bearish,0,F,0,0,0,0,Low,SELL,0,0
FRCL,FRCL,,2026-02-20,0,0,115,0,115.0,0,0,50,Neutral,0,0,0,Bearish,0,F,0,0,0,0,Low,SELL,0,0
FRSM,FRSM,,2026-02-20,0,0,3251,0,3251.0,0,0,50,Neutral,0,0,0,Bearish,0,F,0,0,0,0,Low,SELL,0,0
FSWL,FSWL,,2026-02-20,0,0,3,0,3.0,0,0,50,Neutral,0,0,0,Bearish,0,F,0,0,0,0,Low,SELL,0,0
FTHM,FTHM,,2026-02-20,0,0,0,0,1.0,0,0,50,Neutral,0,0,0,Bearish,0,F,0,0,0,0,Low,SELL,0,0
FTMM,FTMM,,2026-02-20,0,0,1821,0,1821.0,0,0,50,Neutral,0,0,0,Bearish,0,F,0,0,0,0,Low,SELL,0,0
FTSM,FTSM,,2026-02-20,0,0,16556,0,16556.0,0,0,50,Neutral,0,0,0,Bearish,0,F,0,0,0,0,Low,SELL,0,0
FZCM,FZCM,,2026-02-20,0,0,11,0,11.0,0,0,50,Neutral,0,0,0,Bearish,0,F,0,0,0,0,Low,SELL,0,0
GADT,GADT,,2026-02-20,0,0,3094,0,3094.0,0,0,50,Neutral,0,0,0,Bearish,0,F,0,0,0,0,Low,SELL,0,0
GAL,GAL,,2026-02-20,0,0,610052,0,610052.0,0,0,50,Neutral,0,0,0,Bearish,0,F,0,0,0,0,Low,SELL,0,0
GAMON,GAMON,,2026-02-20,0,0,6414,0,6414.0,0,0,50,Neutral,0,0,0,Bearish,0,F,0,0,0,0,Low,SELL,0,0
GATI,GATI,,2026-02-20,0,0,15356,0,15356.0,0,0,50,Neutral,0,0,0,Bearish,0,F,0,0,0,0,Low,SELL,0,0
GATM,GATM,,2026-02-20,0,0,102651,0,102651.0,0,0,50,Neutral,0,0,0,Bearish,0,F,0,0,0,0,Low,SELL,0,0
GCIL,GCIL,,2026-02-20,0,0,1089072,0,1089072.0,0,0,50,Neutral,0,0,0,Bearish,0,F,0,0,0,0,Low,SELL,0,0
GCWL,GCWL,,2026-02-20,0,0,1937185,0,1937185.0,0,0,50,Neutral,0,0,0,Bearish,0,F,0,0,0,0,Low,SELL,0,0
GEMBCEM,GEMBCEM,,2026-02-20,0,0,2878,0,2878.0,0,0,50,Neutral,0,0,0,Bearish,0,F,0,0,0,0,Low,SELL,0,0
GEMMEL,GEMMEL,,2026-02-20,0,0,50000,0,50000.0,0,0,50,Neutral,0,0,0,Bearish,0,F,0,0,0,0,Low,SELL,0,0
GEMNETS,GEMNETS,,2026-02-20,0,0,600,0,600.0,0,0,50,Neutral,0,0,0,Bearish,0,F,0,0,0,0,Low,SELL,0,0
GEMPACRA,GEMPACRA,,2026-02-20,0,0,510,0,510.0,0,0,50,Neutral,0,0,0,Bearish,0,F,0,0,0,0,Low,SELL,0,0
GEMPAPL,GEMPAPL,,2026-02-20,0,0,16000,0,16000.0,0,0,50,Neutral,0,0,0,Bearish,0,F,0,0,0,0,Low,SELL,0,0
GEMSPNL,GEMSPNL,,2026-02-20,0,0,28845,0,28845.0,0,0,50,Neutral,0,0,0,Bearish,0,F,0,0,0,0,Low,SELL,0,0
GFIL,GFIL,,2026-02-20,0,0,104661,0,104661.0,0,0,50,Neutral,0,0,0,Bearish,0,F,0,0,0,0,Low,SELL,0,0
GGGL,GGGL,,2026-02-20,0,0,324869,0,324869.0,0,0,50,Neutral,0,0,0,Bearish,0,F,0,0,0,0,Low,SELL,0,0
GGL,GGL,,2026-02-20,0,0,885991,0,885991.0,0,0,50,Neutral,0,0,0,Bearish,0,F,0,0,0,0,Low,SELL,0,0
GHGL,GHGL,,2026-02-20,0,0,145729,0,145729.0,0,0,50,Neutral,0,0,0,Bearish,0,F,0,0,0,0,Low,SELL,0,0
GHNI,GHNI,,2026-02-20,0,0,169269,0,169269.0,0,0,50,Neutral,0,0,0,Bearish,0,F,0,0,0,0,Low,SELL,0,0
GIL,GIL,,2026-02-20,0,0,0,0,1.0,0,0,50,Neutral,0,0,0,Bearish,0,F,0,0,0,0,Low,SELL,0,0
GLAXO,GLAXO,,2026-02-20,0,0,35467,0,35467.0,0,0,50,Neutral,0,0,0,Bearish,0,F,0,0,0,0,Low,SELL,0,0
GLOT,GLOT,,2026-02-20,0,0,0,0,1.0,0,0,50,Neutral,0,0,0,Bearish,0,F,0,0,0,0,Low,SELL,0,0
GLPL,GLPL,,2026-02-20,0,0,25,0,25.0,0,0,50,Neutral,0,0,0,Bearish,0,F,0,0,0,0,Low,SELL,0,0
GOC,GOC,,2026-02-20,0,0,172,0,172.0,0,0,50,Neutral,0,0,0,Bearish,0,F,0,0,0,0,Low,SELL,0,0
GRR,GRR,,2026-02-20,0,0,98195,0,98195.0,0,0,50,Neutral,0,0,0,Bearish,0,F,0,0,0,0,Low,SELL,0,0
GRYL,GRYL,,2026-02-20,0,0,5380,0,5380.0,0,0,50,Neutral,0,0,0,Bearish,0,F,0,0,0,0,Low,SELL,0,0
GSPM,GSPM,,2026-02-20,0,0,4,0,4.0,0,0,50,Neutral,0,0,0,Bearish,0,F,0,0,0,0,Low,SELL,0,0
GTYR,GTYR,,2026-02-20,0,0,191455,0,191455.0,0,0,50,Neutral,0,0,0,Bearish,0,F,0,0,0,0,Low,SELL,0,0
GUSM,GUSM,,2026-02-20,0,0,95,0,95.0,0,0,50,Neutral,0,0,0,Bearish,0,F,0,0,0,0,Low,SELL,0,0
GUTM,GUTM,,2026-02-20,0,0,0,0,1.0,0,0,50,Neutral,0,0,0,Bearish,0,F,0,0,0,0,Low,SELL,0,0
GVGL,GVGL,,2026-02-20,0,0,5909,0,5909.0,0,0,50,Neutral,0,0,0,Bearish,0,F,0,0,0,0,Low,SELL,0,0
GWLC,GWLC,,2026-02-20,0,0,195979,0,195979.0,0,0,50,Neutral,0,0,0,Bearish,0,F,0,0,0,0,Low,SELL,0,0
HABSM,HABSM,,2026-02-20,0,0,13336,0,13336.0,0,0,50,Neutral,0,0,0,Bearish,0,F,0,0,0,0,Low,SELL,0,0
HADC,HADC,,2026-02-20,0,0,499500,0,499500.0,0,0,50,Neutral,0,0,0,Bearish,0,F,0,0,0,0,Low,SELL,0,0
HAEL,HAEL,,2026-02-20,0,0,4324,0,4324.0,0,0,50,Neutral,0,0,0,Bearish,0,F,0,0,0,0,Low,SELL,0,0
HAFL,HAFL,,2026-02-20,0,0,99,0,99.0,0,0,50,Neutral,0,0,0,Bearish,0,F,0,0,0,0,Low,SELL,0,0
HAJT,HAJT,,2026-02-20,0,0,0,0,1.0,0,0,50,Neutral,0,0,0,Bearish,0,F,0,0,0,0,Low,SELL,0,0
HALEON,HALEON,,2026-02-20,0,0,11541,0,11541.0,0,0,50,Neutral,0,0,0,Bearish,0,F,0,0,0,0,Low,SELL,0,0
HASCOL,HASCOL,,2026-02-20,0,0,5719271,0,5719271.0,0,0,50,Neutral,0,0,0,Bearish,0,F,0,0,0,0,Low,SELL,0,0
HATM,HATM,,2026-02-20,0,0,0,0,1.0,0,0,50,Neutral,0,0,0,Bearish,0,F,0,0,0,0,Low,SELL,0,0
HBL,HBL,,2026-02-20,0,0,2478431,0,2478431.0,0,0,50,Neutral,0,0,0,Bearish,0,F,0,0,0,0,Low,SELL,0,0
HBLTETF,HBLTETF,,2026-02-20,0,0,20400,0,20400.0,0,0,50,Neutral,0,0,0,Bearish,0,F,0,0,0,0,Low,SELL,0,0
HCAR,HCAR,,2026-02-20,0,0,12445,0,12445.0,0,0,50,Neutral,0,0,0,Bearish,0,F,0,0,0,0,Low,SELL,0,0
HGFA,HGFA,,2026-02-20,0,0,106507,0,106507.0,0,0,50,Neutral,0,0,0,Bearish,0,F,0,0,0,0,Low,SELL,0,0
HICL,HICL,,2026-02-20,0,0,1276,0,1276.0,0,0,50,Neutral,0,0,0,Bearish,0,F,0,0,0,0,Low,SELL,0,0
HIFA,HIFA,,2026-02-20,0,0,219658,0,219658.0,0,0,50,Neutral,0,0,0,Bearish,0,F,0,0,0,0,Low,SELL,0,0
HINO,HINO,,2026-02-20,0,0,4375,0,4375.0,0,0,50,Neutral,0,0,0,Bearish,0,F,0,0,0,0,Low,SELL,0,0
HINOON,HINOON,,2026-02-20,0,0,57561,0,57561.0,0,0,50,Neutral,0,0,0,Bearish,0,F,0,0,0,0,Low,SELL,0,0
HIRAT,HIRAT,,2026-02-20,0,0,5480,0,5480.0,0,0,50,Neutral,0,0,0,Bearish,0,F,0,0,0,0,Low,SELL,0,0
HKKT,HKKT,,2026-02-20,0,0,0,0,1.0,0,0,50,Neutral,0,0,0,Bearish,0,F,0,0,0,0,Low,SELL,0,0
HMB,HMB,,2026-02-20,0,0,1385668,0,1385668.0,0,0,50,Neutral,0,0,0,Bearish,0,F,0,0,0,0,Low,SELL,0,0
HMIM,HMIM,,2026-02-20,0,0,3000,0,3000.0,0,0,50,Neutral,0,0,0,Bearish,0,F,0,0,0,0,Low,SELL,0,0
DAAG,DAAG,,2026-02-20,0,0,1801,0,1801.0,0,0,50,Neutral,0,0,0,Bearish,0,F,0,0,0,0,Low,SELL,0,0
DHPL,DHPL,,2026-02-20,0,0,87689,0,87689.0,0,0,50,Neutral,0,0,0,Bearish,0,F,0,0,0,0,Low,SELL,0,0
HPL,HPL,,2026-02-20,0,0,2257,0,2257.0,0,0,50,Neutral,0,0,0,Bearish,0,F,0,0,0,0,Low,SELL,0,0
HRPL,HRPL,,2026-02-20,0,0,57540,0,57540.0,0,0,50,Neutral,0,0,0,Bearish,0,F,0,0,0,0,Low,SELL,0,0
HSPI,HSPI,,2026-02-20,0,0,99532,0,99532.0,0,0,50,Neutral,0,0,0,Bearish,0,F,0,0,0,0,Low,SELL,0,0
HTL,HTL,,2026-02-20,0,0,149240,0,149240.0,0,0,50,Neutral,0,0,0,Bearish,0,F,0,0,0,0,Low,SELL,0,0
HUBC,HUBC,Technology,2026-02-20,0,0,1958409,0,1958409.0,0,0,50,Neutral,0,0,0,Bearish,0,F,0,0,0,0,Low,SELL,0,0
HUMNL,HUMNL,,2026-02-20,0,0,3865332,0,3865332.0,0,0,50,Neutral,0,0,0,Bearish,0,F,0,0,0,0,Low,SELL,0,0
HUSI,HUSI,,2026-02-20,0,0,111315,0,111315.0,0,0,50,Neutral,0,0,0,Bearish,0,F,0,0,0,0,Low,SELL,0,0
HWQS,HWQS,,2026-02-20,0,0,22754,0,22754.0,0,0,50,Neutral,0,0,0,Bearish,0,F,0,0,0,0,Low,SELL,0,0
IBFL,IBFL,,2026-02-20,0,0,1,0,1.0,0,0,50,Neutral,0,0,0,Bearish,0,F,0,0,0,0,Low,SELL,0,0
IBLHL,IBLHL,,2026-02-20,0,0,99008,0,99008.0,0,0,50,Neutral,0,0,0,Bearish,0,F,0,0,0,0,Low,SELL,0,0
ICCI,ICCI,,2026-02-20,0,0,9422,0,9422.0,0,0,50,Neutral,0,0,0,Bearish,0,F,0,0,0,0,Low,SELL,0,0
ICIBL,ICIBL,,2026-02-20,0,0,353507,0,353507.0,0,0,50,Neutral,0,0,0,Bearish,0,F,0,0,0,0,Low,SELL,0,0
