Symbol,Company,Sector,Date,Close_Price,Change_%,Volume,Volume_Avg,Volume_Ratio,Day_High,Day_Low,RSI_14,RSI_Signal,SMA_20,SMA_50,MACD,MACD_Signal,Total_Score,Score_Grade,Technical_Score,Fundamental_Score,Sentiment_Score,Momentum_Score,Risk_Level,Recommendation,Target_Support,Target_Resistance
PRWM,PRWM,,2026-02-02,0,0,441,0,441.0,0,0,50,Neutral,0,0,0,Bearish,37,F,10,16,3,10,Low,SELL,40.5,46.0
PSO,PSO,,2026-02-02,0,0,1530357,0,1530357.0,0,0,50,Neutral,0,0,0,Bearish,37,F,10,16,3,10,Low,SELL,467.7,495.48
RCML,RCML,,2026-02-02,0,0,14,0,14.0,0,0,50,Neutral,0,0,0,Bearish,37,F,10,16,3,10,Low,SELL,500.02,506.02
RMPL,RMPL,,2026-02-02,0,0,26,0,26.0,0,0,50,Neutral,0,0,0,Bearish,37,F,10,16,3,10,Low,SELL,9905.1,10139.99
SGF,SGF,,2026-02-02,0,0,161475,0,161475.0,0,0,50,Neutral,0,0,0,Bearish,37,F,10,14,5,10,Low,SELL,119.52,132.0
SHEZ,SHEZ,,2026-02-02,0,0,4618,0,4618.0,0,0,50,Neutral,0,0,0,Bearish,37,F,10,16,3,10,Low,SELL,260.0,280.99
SNGP,SNGP,,2026-02-02,0,0,693513,0,693513.0,0,0,50,Neutral,0,0,0,Bearish,37,F,10,16,3,10,Low,SELL,113.5,119.95
SPEL,SPEL,,2026-02-02,0,0,62556,0,62556.0,0,0,50,Neutral,0,0,0,Bearish,37,F,10,16,3,10,Low,SELL,54.0,58.35
SSIC,SSIC,,2026-02-02,0,0,0,0,1.0,0,0,50,Neutral,0,0,0,Bearish,37,F,10,16,3,10,Low,SELL,0.0,0.0
SSOM,SSOM,,2026-02-02,0,0,1588,0,1588.0,0,0,50,Neutral,0,0,0,Bearish,37,F,10,16,3,10,Low,SELL,415.0,439.0
STJT,STJT,,2026-02-02,0,0,100,0,100.0,0,0,50,Neutral,0,0,0,Bearish,37,F,10,16,3,10,Low,SELL,97.89,109.0
STL,STL,,2026-02-02,0,0,13,0,13.0,0,0,50,Neutral,0,0,0,Bearish,37,F,10,16,3,10,Low,SELL,1225.0,1327.1
TGL,TGL,,2026-02-02,0,0,28663,0,28663.0,0,0,50,Neutral,0,0,0,Bearish,37,F,10,16,3,10,Low,SELL,215.0,230.5
UNITY,UNITY,,2026-02-02,0,0,1087606,0,1087606.0,0,0,50,Neutral,0,0,0,Bearish,37,F,10,16,3,10,Low,SELL,19.55,20.99
ZAHID,ZAHID,,2026-02-02,0,0,2331,0,2331.0,0,0,50,Neutral,0,0,0,Bearish,37,F,10,16,3,10,Low,SELL,54.1,61.7
ALIFE,ALIFE,,2026-02-02,0,0,2,0,2.0,0,0,50,Neutral,0,0,0,Bearish,36,F,10,14,4,10,Low,SELL,35.04,40.67
GCIL,GCIL,,2026-02-02,0,0,959122,0,959122.0,0,0,50,Neutral,0,0,0,Bearish,36,F,10,18,0,10,Low,SELL,30.52,35.1
HABSM,HABSM,,2026-02-02,0,0,755,0,755.0,0,0,50,Neutral,0,0,0,Bearish,36,F,10,14,4,10,Low,SELL,69.33,76.48
LCI,LCI,,2026-02-02,0,0,224917,0,224917.0,0,0,50,Neutral,0,0,0,Bearish,36,F,10,14,4,10,Low,SELL,268.2,301.0
PAKOXY,PAKOXY,,2026-02-02,0,0,14279,0,14279.0,0,0,50,Neutral,0,0,0,Bearish,36,F,10,14,4,10,Low,SELL,318.0,356.68
SIEM,SIEM,,2026-02-02,0,0,36,0,36.0,0,0,50,Neutral,0,0,0,Bearish,36,F,10,14,4,10,Low,SELL,1405.0,1519.99
AABS,AABS,,2026-02-02,0,0,43,0,43.0,0,0,50,Neutral,0,0,0,Bearish,35,F,10,14,3,10,Low,SELL,950.02,1038.0
ABOT,ABOT,,2026-02-02,0,0,233,0,233.0,0,0,50,Neutral,0,0,0,Bearish,35,F,10,14,3,10,Low,SELL,1139.98,1200.0
ACPL,ACPL,,2026-02-02,0,0,78590,0,78590.0,0,0,50,Neutral,0,0,0,Bearish,35,F,10,14,3,10,Low,SELL,275.0,301.07
AGL,AGL,,2026-02-02,0,0,204080,0,204080.0,0,0,50,Neutral,0,0,0,Bearish,35,F,10,14,3,10,Low,SELL,68.5,74.98
AIRLINK,AIRLINK,,2026-02-02,0,0,835616,0,835616.0,0,0,50,Neutral,0,0,0,Bearish,35,F,10,14,3,10,Low,SELL,175.61,191.9
ATLH,ATLH,,2026-02-02,0,0,756,0,756.0,0,0,50,Neutral,0,0,0,Bearish,35,F,10,14,3,10,Low,SELL,1802.0,1926.0
BAHL,BAHL,,2026-02-02,0,0,288773,0,288773.0,0,0,50,Neutral,0,0,0,Bearish,35,F,10,14,3,10,Low,SELL,194.04,200.5
BFBIO,BFBIO,,2026-02-02,0,0,79069,0,79069.0,0,0,50,Neutral,0,0,0,Bearish,35,F,10,14,3,10,Low,SELL,155.0,161.99
BOK,BOK,,2026-02-02,0,0,3162,0,3162.0,0,0,50,Neutral,0,0,0,Bearish,35,F,10,14,3,10,Low,SELL,34.25,39.5
CLOV,CLOV,,2026-02-02,0,0,413438,0,413438.0,0,0,50,Neutral,0,0,0,Bearish,35,F,10,14,3,10,Low,SELL,57.45,74.9
DYNO,DYNO,,2026-02-02,0,0,57,0,57.0,0,0,50,Neutral,0,0,0,Bearish,35,F,10,14,3,10,Low,SELL,282.1,296.77
EFUL,EFUL,,2026-02-02,0,0,3391,0,3391.0,0,0,50,Neutral,0,0,0,Bearish,35,F,10,14,3,10,Low,SELL,174.0,180.5
FCIBL,FCIBL,,2026-02-02,0,0,1685,0,1685.0,0,0,50,Neutral,0,0,0,Bearish,35,F,10,14,3,10,Low,SELL,28.1,36.9
FECTC,FECTC,,2026-02-02,0,0,39215,0,39215.0,0,0,50,Neutral,0,0,0,Bearish,35,F,10,14,3,10,Low,SELL,138.5,157.5
FLYNG,FLYNG,,2026-02-02,0,0,56942,0,56942.0,0,0,50,Neutral,0,0,0,Bearish,35,F,10,14,3,10,Low,SELL,50.51,54.96
GOC,GOC,,2026-02-02,0,0,201,0,201.0,0,0,50,Neutral,0,0,0,Bearish,35,F,10,14,3,10,Low,SELL,100.0,111.0
HALEON,HALEON,,2026-02-02,0,0,23419,0,23419.0,0,0,50,Neutral,0,0,0,Bearish,35,F,10,16,1,10,Low,SELL,906.0,973.0
HBL,HBL,,2026-02-02,0,0,1483073,0,1483073.0,0,0,50,Neutral,0,0,0,Bearish,35,F,10,14,3,10,Low,SELL,337.6,350.49
HPL,HPL,,2026-02-02,0,0,67,0,67.0,0,0,50,Neutral,0,0,0,Bearish,35,F,10,14,3,10,Low,SELL,4281.0,4500.0
IPAK,IPAK,,2026-02-02,0,0,65949,0,65949.0,0,0,50,Neutral,0,0,0,Bearish,35,F,10,14,3,10,Low,SELL,28.61,30.2
ISIL,ISIL,,2026-02-02,0,0,6,0,6.0,0,0,50,Neutral,0,0,0,Bearish,35,F,10,14,3,10,Low,SELL,1960.01,2020.4
ITANZ,ITANZ,,2026-02-02,0,0,0,0,1.0,0,0,50,Neutral,0,0,0,Bearish,35,F,10,12,5,10,Low,SELL,0.0,0.0
JLICL,JLICL,,2026-02-02,0,0,25332,0,25332.0,0,0,50,Neutral,0,0,0,Bearish,35,F,10,14,3,10,Low,SELL,214.0,245.0
JSMFETF,JSMFETF,,2026-02-02,0,0,121500,0,121500.0,0,0,50,Neutral,0,0,0,Bearish,35,F,10,12,5,10,Low,SELL,12.59,13.09
LOADS,LOADS,,2026-02-02,0,0,259035,0,259035.0,0,0,50,Neutral,0,0,0,Bearish,35,F,10,14,3,10,Low,SELL,16.82,18.0
MACTER,MACTER,,2026-02-02,0,0,6545,0,6545.0,0,0,50,Neutral,0,0,0,Bearish,35,F,10,14,3,10,Low,SELL,335.0,347.48
MWMP,MWMP,,2026-02-02,0,0,9336,0,9336.0,0,0,50,Neutral,0,0,0,Bearish,35,F,10,14,3,10,Low,SELL,51.2,65.47
NESTLE,NESTLE,,2026-02-02,0,0,362,0,362.0,0,0,50,Neutral,0,0,0,Bearish,35,F,10,14,3,10,Low,SELL,7864.03,8000.0
NEXT,NEXT,,2026-02-02,0,0,67,0,67.0,0,0,50,Neutral,0,0,0,Bearish,35,F,10,14,3,10,Low,SELL,12.78,13.75
PAKD,PAKD,,2026-02-02,0,0,1685,0,1685.0,0,0,50,Neutral,0,0,0,Bearish,35,F,10,14,3,10,Low,SELL,143.0,163.0
PPP,PPP,,2026-02-02,0,0,3887,0,3887.0,0,0,50,Neutral,0,0,0,Bearish,35,F,10,14,3,10,Low,SELL,137.61,145.99
PREMA,PREMA,,2026-02-02,0,0,98472,0,98472.0,0,0,50,Neutral,0,0,0,Bearish,35,F,10,14,3,10,Low,SELL,37.0,39.5
PSEL,PSEL,,2026-02-02,0,0,62,0,62.0,0,0,50,Neutral,0,0,0,Bearish,35,F,10,12,5,10,Low,SELL,970.0,1040.0
SMCPL,SMCPL,,2026-02-02,0,0,2020,0,2020.0,0,0,50,Neutral,0,0,0,Bearish,35,F,10,14,3,10,Low,SELL,47.0,53.41
SNBL,SNBL,,2026-02-02,0,0,529869,0,529869.0,0,0,50,Neutral,0,0,0,Bearish,35,F,10,14,3,10,Low,SELL,22.33,27.42
SPWL,SPWL,,2026-02-02,0,0,171677,0,171677.0,0,0,50,Neutral,0,0,0,Bearish,35,F,10,12,5,10,Low,SELL,10.16,11.45
SRVI,SRVI,,2026-02-02,0,0,1594,0,1594.0,0,0,50,Neutral,0,0,0,Bearish,35,F,10,12,5,10,Low,SELL,1740.0,1884.0
STYLERS,STYLERS,,2026-02-02,0,0,261,0,261.0,0,0,50,Neutral,0,0,0,Bearish,35,F,10,14,3,10,Low,SELL,44.0,47.0
THALL,THALL,,2026-02-02,0,0,6238,0,6238.0,0,0,50,Neutral,0,0,0,Bearish,35,F,10,14,3,10,Low,SELL,615.0,664.9
TREET,TREET,,2026-02-02,0,0,1554737,0,1554737.0,0,0,50,Neutral,0,0,0,Bearish,35,F,10,14,3,10,Low,SELL,32.4,35.08
UBL,UBL,,2026-02-02,0,0,2632160,0,2632160.0,0,0,50,Neutral,0,0,0,Bearish,35,F,10,14,3,10,Low,SELL,480.0,497.0
WASL,WASL,,2026-02-02,0,0,126979,0,126979.0,0,0,50,Neutral,0,0,0,Bearish,35,F,10,12,5,10,Low,SELL,6.21,6.79
AGIL,AGIL,,2026-02-02,0,0,5821,0,5821.0,0,0,50,Neutral,0,0,0,Bearish,34,F,10,12,4,10,Low,SELL,166.01,191.0
AMSL,AMSL,,2026-02-02,0,0,0,0,1.0,0,0,50,Neutral,0,0,0,Bearish,34,F,10,12,4,10,Low,SELL,0.0,0.0
ARPL,ARPL,,2026-02-02,0,0,8366,0,8366.0,0,0,50,Neutral,0,0,0,Bearish,34,F,10,12,4,10,Low,SELL,436.3,452.99
MIRKS,MIRKS,,2026-02-02,0,0,4135,0,4135.0,0,0,50,Neutral,0,0,0,Bearish,34,F,10,12,4,10,Low,SELL,35.2,38.75
SHJS,SHJS,,2026-02-02,0,0,35,0,35.0,0,0,50,Neutral,0,0,0,Bearish,34,F,10,12,4,10,Low,SELL,191.37,220.89
786R,786R,,2026-02-02,0,0,198112,0,198112.0,0,0,50,Neutral,0,0,0,Bearish,33,F,10,12,3,10,Low,SELL,2.25,2.77
AAL,AAL,,2026-02-02,0,0,0,0,1.0,0,0,50,Neutral,0,0,0,Bearish,33,F,10,12,3,10,Low,SELL,0.0,0.0
ABSON,ABSON,,2026-02-02,0,0,0,0,1.0,0,0,50,Neutral,0,0,0,Bearish,33,F,10,12,3,10,Low,SELL,0.0,0.0
ACIETF,ACIETF,,2026-02-02,0,0,4000,0,4000.0,0,0,50,Neutral,0,0,0,Bearish,33,F,10,12,3,10,Low,SELL,18.3,20.0
ADAMS,ADAMS,,2026-02-02,0,0,220,0,220.0,0,0,50,Neutral,0,0,0,Bearish,33,F,10,12,3,10,Low,SELL,75.02,82.74
AGICR2,AGICR2,,2026-02-02,0,0,350180,0,350180.0,0,0,50,Neutral,0,0,0,Bearish,33,F,10,12,3,10,Low,SELL,5.4,6.63
AGLNCPS,AGLNCPS,,2026-02-02,0,0,1,0,1.0,0,0,50,Neutral,0,0,0,Bearish,33,F,10,12,3,10,Low,SELL,28.7,35.0
AHTM,AHTM,,2026-02-02,0,0,7,0,7.0,0,0,50,Neutral,0,0,0,Bearish,33,F,10,12,3,10,Low,SELL,80.02,86.0
AKGL,AKGL,,2026-02-02,0,0,44,0,44.0,0,0,50,Neutral,0,0,0,Bearish,33,F,10,12,3,10,Low,SELL,57.0,64.0
ALAC,ALAC,,2026-02-02,0,0,34054,0,34054.0,0,0,50,Neutral,0,0,0,Bearish,33,F,10,12,3,10,Low,SELL,13.25,15.7
ALNRS,ALNRS,,2026-02-02,0,0,1,0,1.0,0,0,50,Neutral,0,0,0,Bearish,33,F,10,12,3,10,Low,SELL,123.0,130.0
ANL,ANL,,2026-02-02,0,0,277020,0,277020.0,0,0,50,Neutral,0,0,0,Bearish,33,F,10,12,3,10,Low,SELL,11.52,12.5
ANLNV,ANLNV,,2026-02-02,0,0,0,0,1.0,0,0,50,Neutral,0,0,0,Bearish,33,F,10,12,3,10,Low,SELL,0.0,0.0
ANLPS,ANLPS,,2026-02-02,0,0,0,0,1.0,0,0,50,Neutral,0,0,0,Bearish,33,F,10,12,3,10,Low,SELL,0.0,0.0
ANNT,ANNT,,2026-02-02,0,0,0,0,1.0,0,0,50,Neutral,0,0,0,Bearish,33,F,10,12,3,10,Low,SELL,0.0,0.0
APOT,APOT,,2026-02-02,0,0,0,0,1.0,0,0,50,Neutral,0,0,0,Bearish,33,F,10,12,3,10,Low,SELL,0.0,0.0
ARCTM,ARCTM,,2026-02-02,0,0,2,0,2.0,0,0,50,Neutral,0,0,0,Bearish,33,F,10,12,3,10,Low,SELL,29.0,33.2
ASHT,ASHT,,2026-02-02,0,0,974,0,974.0,0,0,50,Neutral,0,0,0,Bearish,33,F,10,12,3,10,Low,SELL,19.04,21.9
ASLCPS,ASLCPS,,2026-02-02,0,0,5,0,5.0,0,0,50,Neutral,0,0,0,Bearish,33,F,10,12,3,10,Low,SELL,83.0,90.0
ASLPS,ASLPS,,2026-02-02,0,0,5,0,5.0,0,0,50,Neutral,0,0,0,Bearish,33,F,10,12,3,10,Low,SELL,16.22,20.0
ASTM,ASTM,,2026-02-02,0,0,1535,0,1535.0,0,0,50,Neutral,0,0,0,Bearish,33,F,10,12,3,10,Low,SELL,18.79,20.2
ATBA,ATBA,,2026-02-02,0,0,6139,0,6139.0,0,0,50,Neutral,0,0,0,Bearish,33,F,10,12,3,10,Low,SELL,230.1,241.59
ATRL,ATRL,,2026-02-02,0,0,1002060,0,1002060.0,0,0,50,Neutral,0,0,0,Bearish,33,F,10,12,3,10,Low,SELL,845.0,949.0
AZMT,AZMT,,2026-02-02,0,0,0,0,1.0,0,0,50,Neutral,0,0,0,Bearish,33,F,10,12,3,10,Low,SELL,0.0,0.0
BATA,BATA,,2026-02-02,0,0,1358,0,1358.0,0,0,50,Neutral,0,0,0,Bearish,33,F,10,12,3,10,Low,SELL,1215.0,1278.85
BERG,BERG,,2026-02-02,0,0,897700,0,897700.0,0,0,50,Neutral,0,0,0,Bearish,33,F,10,12,3,10,Low,SELL,103.0,119.5
BHAT,BHAT,,2026-02-02,0,0,3,0,3.0,0,0,50,Neutral,0,0,0,Bearish,33,F,10,12,3,10,Low,SELL,910.0,981.0
BIIC,BIIC,,2026-02-02,0,0,0,0,1.0,0,0,50,Neutral,0,0,0,Bearish,33,F,10,12,3,10,Low,SELL,0.0,0.0
BPL,BPL,,2026-02-02,0,0,510,0,510.0,0,0,50,Neutral,0,0,0,Bearish,33,F,10,12,3,10,Low,SELL,30.51,32.25
CCM,CCM,,2026-02-02,0,0,2,0,2.0,0,0,50,Neutral,0,0,0,Bearish,33,F,10,12,3,10,Low,SELL,44.5,50.0
CJPL,CJPL,,2026-02-02,0,0,2724,0,2724.0,0,0,50,Neutral,0,0,0,Bearish,33,F,10,12,3,10,Low,SELL,13.72,15.75
CLCPS,CLCPS,,2026-02-02,0,0,906633,0,906633.0,0,0,50,Neutral,0,0,0,Bearish,33,F,10,12,3,10,Low,SELL,3.6,4.88
CPPL,CPPL,,2026-02-02,0,0,21715,0,21715.0,0,0,50,Neutral,0,0,0,Bearish,33,F,10,12,3,10,Low,SELL,93.01,99.9
CSILR3,CSILR3,,2026-02-02,0,0,1969522,0,1969522.0,0,0,50,Neutral,0,0,0,Bearish,33,F,10,12,3,10,Low,SELL,1.65,3.65
DBSL,DBSL,,2026-02-02,0,0,0,0,1.0,0,0,50,Neutral,0,0,0,Bearish,33,F,10,12,3,10,Low,SELL,0.0,0.0
DCTL,DCTL,,2026-02-02,0,0,0,0,1.0,0,0,50,Neutral,0,0,0,Bearish,33,F,10,12,3,10,Low,SELL,0.0,0.0
ECOP,ECOP,,2026-02-02,0,0,51755,0,51755.0,0,0,50,Neutral,0,0,0,Bearish,33,F,10,12,3,10,Low,SELL,54.0,58.8
ELCM,ELCM,,2026-02-02,0,0,1,0,1.0,0,0,50,Neutral,0,0,0,Bearish,33,F,10,12,3,10,Low,SELL,207.9,216.99
ELSM,ELSM,,2026-02-02,0,0,100,0,100.0,0,0,50,Neutral,0,0,0,Bearish,33,F,10,12,3,10,Low,SELL,108.6,116.71
EMCO,EMCO,,2026-02-02,0,0,10100,0,10100.0,0,0,50,Neutral,0,0,0,Bearish,33,F,10,12,3,10,Low,SELL,57.0,62.0
ENGL,ENGL,,2026-02-02,0,0,0,0,1.0,0,0,50,Neutral,0,0,0,Bearish,33,F,10,12,3,10,Low,SELL,0.0,0.0
EPCL,EPCL,,2026-02-02,0,0,266453,0,266453.0,0,0,50,Neutral,0,0,0,Bearish,33,F,10,12,3,10,Low,SELL,31.31,32.86
EPCLPS,EPCLPS,,2026-02-02,0,0,1,0,1.0,0,0,50,Neutral,0,0,0,Bearish,33,F,10,12,3,10,Low,SELL,10.75,12.49
EXIDE,EXIDE,,2026-02-02,0,0,1451,0,1451.0,0,0,50,Neutral,0,0,0,Bearish,33,F,10,12,3,10,Low,SELL,560.0,618.0
FAEL,FAEL,,2026-02-02,0,0,0,0,1.0,0,0,50,Neutral,0,0,0,Bearish,33,F,10,12,3,10,Low,SELL,0.0,0.0
FCEPL,FCEPL,,2026-02-02,0,0,128501,0,128501.0,0,0,50,Neutral,0,0,0,Bearish,33,F,10,12,3,10,Low,SELL,85.14,88.3
FCL,FCL,,2026-02-02,0,0,533509,0,533509.0,0,0,50,Neutral,0,0,0,Bearish,33,F,10,12,3,10,Low,SELL,25.25,26.26
FCONM,FCONM,,2026-02-02,0,0,0,0,1.0,0,0,50,Neutral,0,0,0,Bearish,33,F,10,12,3,10,Low,SELL,0.0,0.0
FEM,FEM,,2026-02-02,0,0,5800,0,5800.0,0,0,50,Neutral,0,0,0,Bearish,33,F,10,12,3,10,Low,SELL,10.0,11.48
FEROZ,FEROZ,,2026-02-02,0,0,2422,0,2422.0,0,0,50,Neutral,0,0,0,Bearish,33,F,10,12,3,10,Low,SELL,402.0,439.0
FFL,FFL,,2026-02-02,0,0,1880567,0,1880567.0,0,0,50,Neutral,0,0,0,Bearish,33,F,10,12,3,10,Low,SELL,20.81,23.31
FHAM,FHAM,,2026-02-02,0,0,403060,0,403060.0,0,0,50,Neutral,0,0,0,Bearish,33,F,10,12,3,10,Low,SELL,33.92,34.4
FIM,FIM,,2026-02-02,0,0,0,0,1.0,0,0,50,Neutral,0,0,0,Bearish,33,F,10,12,3,10,Low,SELL,0.0,0.0
FIMM,FIMM,,2026-02-02,0,0,1,0,1.0,0,0,50,Neutral,0,0,0,Bearish,33,F,10,12,3,10,Low,SELL,238.01,249.99
FML,FML,,2026-02-02,0,0,37411,0,37411.0,0,0,50,Neutral,0,0,0,Bearish,33,F,10,12,3,10,Low,SELL,57.06,63.98
FNEL,FNEL,,2026-02-02,0,0,111550721,0,111550721.0,0,0,50,Neutral,0,0,0,Bearish,33,F,10,12,3,10,Low,SELL,1.64,18.39
FRCL,FRCL,,2026-02-02,0,0,22,0,22.0,0,0,50,Neutral,0,0,0,Bearish,33,F,10,12,3,10,Low,SELL,74.48,80.0
FTHM,FTHM,,2026-02-02,0,0,0,0,1.0,0,0,50,Neutral,0,0,0,Bearish,33,F,10,12,3,10,Low,SELL,0.0,0.0
FTSM,FTSM,,2026-02-02,0,0,8676,0,8676.0,0,0,50,Neutral,0,0,0,Bearish,33,F,10,12,3,10,Low,SELL,33.54,45.88
FZCM,FZCM,,2026-02-02,0,0,9268,0,9268.0,0,0,50,Neutral,0,0,0,Bearish,33,F,10,12,3,10,Low,SELL,227.0,259.7
GATM,GATM,,2026-02-02,0,0,206353,0,206353.0,0,0,50,Neutral,0,0,0,Bearish,33,F,10,12,3,10,Low,SELL,28.71,33.25
GCWL,GCWL,,2026-02-02,0,0,1805962,0,1805962.0,0,0,50,Neutral,0,0,0,Bearish,33,F,10,12,3,10,Low,SELL,19.6,22.2
GEMBCEM,GEMBCEM,,2026-02-02,0,0,200,0,200.0,0,0,50,Neutral,0,0,0,Bearish,33,F,10,12,3,10,Low,SELL,10.7,10.72
GEMPAPL,GEMPAPL,,2026-02-02,0,0,500,0,500.0,0,0,50,Neutral,0,0,0,Bearish,33,F,10,12,3,10,Low,SELL,12.0,12.0
GEMSPNL,GEMSPNL,,2026-02-02,0,0,600,0,600.0,0,0,50,Neutral,0,0,0,Bearish,33,F,10,12,3,10,Low,SELL,58.25,60.11
GIL,GIL,,2026-02-02,0,0,0,0,1.0,0,0,50,Neutral,0,0,0,Bearish,33,F,10,12,3,10,Low,SELL,1000.0,1000.0
GLOT,GLOT,,2026-02-02,0,0,0,0,1.0,0,0,50,Neutral,0,0,0,Bearish,33,F,10,12,3,10,Low,SELL,0.0,0.0
GUTM,GUTM,,2026-02-02,0,0,0,0,1.0,0,0,50,Neutral,0,0,0,Bearish,33,F,10,12,3,10,Low,SELL,0.0,0.0
HAEL,HAEL,,2026-02-02,0,0,2350,0,2350.0,0,0,50,Neutral,0,0,0,Bearish,33,F,10,12,3,10,Low,SELL,21.5,22.33
HAJT,HAJT,,2026-02-02,0,0,0,0,1.0,0,0,50,Neutral,0,0,0,Bearish,33,F,10,12,3,10,Low,SELL,0.0,0.0
HATM,HATM,,2026-02-02,0,0,0,0,1.0,0,0,50,Neutral,0,0,0,Bearish,33,F,10,12,3,10,Low,SELL,0.0,0.0
HBLTETF,HBLTETF,,2026-02-02,0,0,27500,0,27500.0,0,0,50,Neutral,0,0,0,Bearish,33,F,10,12,3,10,Low,SELL,101.19,110.9
HCAR,HCAR,,2026-02-02,0,0,413229,0,413229.0,0,0,50,Neutral,0,0,0,Bearish,33,F,10,12,3,10,Low,SELL,231.0,265.5
HINO,HINO,,2026-02-02,0,0,2170,0,2170.0,0,0,50,Neutral,0,0,0,Bearish,33,F,10,12,3,10,Low,SELL,418.0,485.0
HKKT,HKKT,,2026-02-02,0,0,0,0,1.0,0,0,50,Neutral,0,0,0,Bearish,33,F,10,12,3,10,Low,SELL,0.0,0.0
IBFL,IBFL,,2026-02-02,0,0,3,0,3.0,0,0,50,Neutral,0,0,0,Bearish,33,F,10,12,3,10,Low,SELL,251.0,260.5
IBLHL,IBLHL,,2026-02-02,0,0,60401,0,60401.0,0,0,50,Neutral,0,0,0,Bearish,33,F,10,12,3,10,Low,SELL,57.5,62.0
ICL,ICL,,2026-02-02,0,0,81181,0,81181.0,0,0,50,Neutral,0,0,0,Bearish,33,F,10,12,3,10,Low,SELL,155.0,165.0
IGIL,IGIL,,2026-02-02,0,0,213,0,213.0,0,0,50,Neutral,0,0,0,Bearish,33,F,10,12,3,10,Low,SELL,23.51,25.3
ILP,ILP,,2026-02-02,0,0,620054,0,620054.0,0,0,50,Neutral,0,0,0,Bearish,33,F,10,12,3,10,Low,SELL,78.25,86.0
INIL,INIL,,2026-02-02,0,0,52427,0,52427.0,0,0,50,Neutral,0,0,0,Bearish,33,F,10,12,3,10,Low,SELL,175.22,189.0
INKL,INKL,,2026-02-02,0,0,500,0,500.0,0,0,50,Neutral,0,0,0,Bearish,33,F,10,12,3,10,Low,SELL,91.94,98.67
INMF,INMF,,2026-02-02,0,0,0,0,1.0,0,0,50,Neutral,0,0,0,Bearish,33,F,10,12,3,10,Low,SELL,0.0,0.0
ISL,ISL,,2026-02-02,0,0,124193,0,124193.0,0,0,50,Neutral,0,0,0,Bearish,33,F,10,12,3,10,Low,SELL,103.0,111.0
JKSM,JKSM,,2026-02-02,0,0,1,0,1.0,0,0,50,Neutral,0,0,0,Bearish,33,F,10,12,3,10,Low,SELL,160.11,168.0
JSBL,JSBL,,2026-02-02,0,0,4457,0,4457.0,0,0,50,Neutral,0,0,0,Bearish,33,F,10,12,3,10,Low,SELL,17.0,18.0
JSCLPSA,JSCLPSA,,2026-02-02,0,0,10000,0,10000.0,0,0,50,Neutral,0,0,0,Bearish,33,F,10,12,3,10,Low,SELL,10.16,10.16
JSGBETF,JSGBETF,,2026-02-02,0,0,23000,0,23000.0,0,0,50,Neutral,0,0,0,Bearish,33,F,10,12,3,10,Low,SELL,48.36,49.9
JSML,JSML,,2026-02-02,0,0,4700,0,4700.0,0,0,50,Neutral,0,0,0,Bearish,33,F,10,12,3,10,Low,SELL,71.0,79.48
JVDCPS,JVDCPS,,2026-02-02,0,0,204,0,204.0,0,0,50,Neutral,0,0,0,Bearish,33,F,10,12,3,10,Low,SELL,35.26,51.91
KAKL,KAKL,,2026-02-02,0,0,0,0,1.0,0,0,50,Neutral,0,0,0,Bearish,33,F,10,12,3,10,Low,SELL,0.0,0.0
KEL,KEL,,2026-02-02,0,0,38314192,0,38314192.0,0,0,50,Neutral,0,0,0,Bearish,33,F,10,12,3,10,Low,SELL,6.96,7.37
KHTC,KHTC,,2026-02-02,0,0,42,0,42.0,0,0,50,Neutral,0,0,0,Bearish,33,F,10,12,3,10,Low,SELL,365.01,384.0
KML,KML,,2026-02-02,0,0,23141,0,23141.0,0,0,50,Neutral,0,0,0,Bearish,33,F,10,12,3,10,Low,SELL,12.17,13.8
KPUS,KPUS,,2026-02-02,0,0,1092,0,1092.0,0,0,50,Neutral,0,0,0,Bearish,33,F,10,12,3,10,Low,SELL,145.0,183.95
KSBP,KSBP,,2026-02-02,0,0,12352,0,12352.0,0,0,50,Neutral,0,0,0,Bearish,33,F,10,12,3,10,Low,SELL,186.0,197.0
KTML,KTML,,2026-02-02,0,0,67815,0,67815.0,0,0,50,Neutral,0,0,0,Bearish,33,F,10,12,3,10,Low,SELL,60.0,66.4
LOTCHEM,LOTCHEM,,2026-02-02,0,0,7579219,0,7579219.0,0,0,50,Neutral,0,0,0,Bearish,33,F,10,12,3,10,Low,SELL,24.12,33.65
LPGL,LPGL,,2026-02-02,0,0,416,0,416.0,0,0,50,Neutral,0,0,0,Bearish,33,F,10,12,3,10,Low,SELL,86.5,103.0
LPL,LPL,,2026-02-02,0,0,2288,0,2288.0,0,0,50,Neutral,0,0,0,Bearish,33,F,10,12,3,10,Low,SELL,23.61,24.24
LSEVLR,LSEVLR,,2026-02-02,0,0,4361652,0,4361652.0,0,0,50,Neutral,0,0,0,Bearish,33,F,10,12,3,10,Low,SELL,1.53,2.02
MACFL,MACFL,,2026-02-02,0,0,1088070,0,1088070.0,0,0,50,Neutral,0,0,0,Bearish,33,F,10,12,3,10,Low,SELL,30.65,41.5
MEHT,MEHT,,2026-02-02,0,0,128,0,128.0,0,0,50,Neutral,0,0,0,Bearish,33,F,10,12,3,10,Low,SELL,273.08,305.95
